Administrative,Informational,ProductRelated,TotalTimeOnSite,BounceRates,ExitRates,PageValues,SpecialDay,Month,VisitorType,Weekend,Revenue
0,0,11,205.75,0.018181818,0.036363636,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,9,470,0.0375,0.066666667,0,0,Dec,Returning_Visitor,FALSE,FALSE
11,7,40,1836.583333,0.002,0.015733333,0,0,Dec,Returning_Visitor,TRUE,FALSE
0,0,8,497.25,0.016666667,0.025,0,0,Dec,Returning_Visitor,TRUE,FALSE
0,0,5,23,0.12,0.16,0,0,Dec,Returning_Visitor,FALSE,FALSE
11,0,186,7168.7348680000005,0.003163265,0.00929719,14.45829487,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,5,125.75,0.066666667,0.14,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,80,3734.958333,0.0025,0.026547619,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,4,0,0.2,0.2,0,0,Dec,Returning_Visitor,FALSE,FALSE
4,0,16,382,0,0.005555556,0,0,Dec,Returning_Visitor,TRUE,FALSE
0,0,5,75,0.04,0.08,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,16,318.75,0,0.004166667,0,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,42,1766.833333,0.023015873,0.062641723,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,9,608.75,0,0.025,42.422531,0,Dec,Returning_Visitor,FALSE,TRUE
0,0,8,186,0,0.044444444,0,0,Dec,Returning_Visitor,FALSE,FALSE
1,0,12,279,0.015384615,0.046153846,0,0,Dec,Returning_Visitor,FALSE,FALSE
3,0,12,317.0833333,0,0.038461538,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,6,1098.5,0.066666667,0.1,0,0,Dec,Returning_Visitor,FALSE,FALSE
7,3,83,2514.682738,0.002873563,0.022487296,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,3,39.5,0,0.033333333,0,0,Dec,New_Visitor,FALSE,FALSE
0,2,11,974.125,0.030769231,0.066666667,0,0,Dec,Returning_Visitor,FALSE,FALSE
1,0,54,1304.921324,0.005454545,0.008671329,0,0,Dec,Returning_Visitor,FALSE,FALSE
13,0,43,1203.9384921,0,0.006730769,40.01028435,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,12,412.875,0,0.02,0,0,Dec,Returning_Visitor,TRUE,FALSE
1,0,26,855.6666667,0.007407407,0.061728395,0,0,Dec,Returning_Visitor,FALSE,FALSE
5,3,213,8684.92507533,0.003993856,0.01587654,8.024865728,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,77,1903.601743,0.003151515,0.029314358,0,0,Dec,Returning_Visitor,FALSE,FALSE
10,1,75,1756.55873,0.005063291,0.021603376,0,0,Dec,Returning_Visitor,FALSE,FALSE
12,1,115,7466.006345,0.016,0.030930013,0,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,3,79,0,0.033333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
7,0,40,1145.1,0.001136364,0.016060606,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,6,118.3333333,0.033333333,0.044444444,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,48,4293.833333,0.008333333,0.034166667,0,0,Nov,New_Visitor,TRUE,FALSE
5,0,107,9241.232468,0.005612245,0.017992979,0,0,Nov,Returning_Visitor,FALSE,TRUE
0,5,2,85,0,0.033333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
7,0,12,690.9166666,0,0.002857143,0,0,Dec,New_Visitor,TRUE,FALSE
2,0,5,444.6666667,0,0.008333333,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,22,1632.533333,0.009090909,0.025,0,0,Dec,New_Visitor,TRUE,FALSE
0,0,17,399.5,0.017647059,0.047058824,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,2,59.5,0,0.1,0,0,Dec,Returning_Visitor,TRUE,FALSE
0,0,20,624.0083333,0.005,0.015178571,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,11,116.5,0.036363636,0.075757576,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,18,391.5833333,0,0.025,0,0,Dec,New_Visitor,FALSE,FALSE
0,0,26,664.85,0.026923077,0.066666667,0,0,Dec,Returning_Visitor,TRUE,FALSE
8,0,44,1479.5288457,0.007092199,0.030129179,0,0,Dec,Returning_Visitor,FALSE,FALSE
2,0,88,5352.441032,0.016853933,0.019314057,25.74700712,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,13,751.5416667,0.033846154,0.06025641,0,0,Dec,Returning_Visitor,FALSE,FALSE
3,0,89,2619.806936,0.002173913,0.012934783,40.51760545,0,Nov,Returning_Visitor,FALSE,TRUE
2,0,5,59.25,0,0.038095238,0,0,Dec,Returning_Visitor,FALSE,FALSE
4,0,7,80,0,0.026666667,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,18,1456.916667,0.005882353,0.030392157,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,1,31,670.25,0.003225806,0.027956989,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,40,1699.583333,0.023076923,0.033799534,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,39,935.0972222,0.005128205,0.015042735,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,13,541.9166667,0,0.015384615,26.09995422,0,Dec,New_Visitor,FALSE,TRUE
0,0,11,559.25,0.036363636,0.042424242,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,2,14,439.5,0.0375,0.040625,0,0,Nov,Returning_Visitor,TRUE,TRUE
0,0,6,93.5,0.016666667,0.066666667,0,0,Dec,Returning_Visitor,TRUE,FALSE
2,0,27,843.3630952,0,0.015873016,0,0,Nov,Returning_Visitor,TRUE,FALSE
3,1,21,478.16666667,0.019047619,0.031746032,32.38852793,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,27,1166.683333,0.014074074,0.026492375,0,0,Nov,Returning_Visitor,FALSE,FALSE
5,2,4,592.29166667,0.022222222,0.02,0,0,Nov,Returning_Visitor,FALSE,FALSE
14,0,7,272.83333337,0,0.004761905,0,0,Dec,Other,FALSE,FALSE
0,0,20,301,0.005555556,0.066666667,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Dec,Returning_Visitor,TRUE,FALSE
4,0,73,2611.5382117,0.013333333,0.033805229,0,0,Nov,Returning_Visitor,TRUE,FALSE
2,3,85,4303.79359,0.00453159,0.039115224,0,0,Nov,Returning_Visitor,FALSE,FALSE
4,0,57,1814.11904733,0.006896552,0.022220854,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,20,333.3333333,0.01,0.04,0,0,Nov,Returning_Visitor,FALSE,FALSE
3,0,29,1515.321429,0.035714286,0.034983766,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,9,87.91666667,0,0.003174603,0,0,Nov,Returning_Visitor,TRUE,FALSE
7,2,30,1292.385714,0,0.012952381,23.59811637,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,4,143.5,0.033333333,0.058333333,0,0,Dec,Returning_Visitor,FALSE,FALSE
3,0,6,1102.75,0,0.008333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,29,1102.85,0.009195402,0.028275862,0,0,Nov,Returning_Visitor,FALSE,FALSE
4,0,67,3859.250758,0,0.003076923,15.84839963,0,Nov,Other,FALSE,TRUE
0,0,1,0,0.2,0.2,0,0,Nov,Returning_Visitor,TRUE,FALSE
5,0,34,1023.125,0,0.002857143,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,7,491.5833333,0,0.008333333,45.9675105,0,Dec,New_Visitor,TRUE,TRUE
3,0,1,251,0,0.033333333,0,0,Dec,New_Visitor,TRUE,FALSE
5,0,30,632.7583333299999,0,0.002083333,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,28,630.0833333,0.013580247,0.032839506,0,0,Nov,Returning_Visitor,TRUE,FALSE
2,0,18,680.25,0,0.0125,0,0,Dec,New_Visitor,FALSE,FALSE
0,0,20,366.5,0,0.01,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,45,1478.07381,0.020454545,0.038636364,0,0,Nov,Returning_Visitor,FALSE,FALSE
7,0,9,205.2916667,0,0.017777778,0,0,Dec,New_Visitor,FALSE,FALSE
1,1,49,730.3630952,0,0.002040816,0,0,Dec,New_Visitor,FALSE,FALSE
8,5,99,4153.438907,0.001851852,0.026820988,10.12959599,0,Nov,Returning_Visitor,FALSE,FALSE
3,0,14,1064.4722222,0,0.028571429,52.74177636,0,Dec,Returning_Visitor,FALSE,TRUE
1,1,59,1230.904762,0,0.014043584,0,0,Dec,Returning_Visitor,FALSE,FALSE
5,1,42,1845.9498637,0.009090909,0.017794258,4.646503212,0,Dec,Returning_Visitor,FALSE,FALSE
5,0,114,3588.9874697,8.14e-5,0.022685492,5.698711043,0,Nov,Returning_Visitor,FALSE,FALSE
1,1,4,106.16666666,0,0.044444444,0,0,Nov,Returning_Visitor,FALSE,FALSE
2,0,80,2799.270833,0,0.006410256,10.0986778,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,1,0,0.2,0.2,0,0,Nov,Other,TRUE,FALSE
0,0,11,460.8333333,0.027272727,0.025757576,0,0,Dec,Returning_Visitor,TRUE,FALSE
0,0,1,0,0.2,0.2,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,10,211.8333333,0,0.04,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,3,13.25,0.066666667,0.133333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,6,166,0,0.033333333,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,110,5244.471512,0.002201835,0.013960708,0,0,Nov,Returning_Visitor,FALSE,TRUE
2,2,14,377.75,0,0.022222222,0,0,Dec,New_Visitor,FALSE,FALSE
1,0,1,0,0.2,0.2,0,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,24,671.0886525,0.026666667,0.036566293,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,8,107.1666667,0,0.025,0,0,Nov,New_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,10,443.75,0.06,0.07,38.19240444,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,1,0,0.2,0.2,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,5,99,0,0.04,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,21,517.5416667,0,0.010526316,16.1585582,0,Nov,Returning_Visitor,FALSE,TRUE
1,0,34,1770.4,0.011515152,0.039004329,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,23,338.5833333,0,0.008695652,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,3,45,1245.030952,0.023333333,0.047679739,0,0,Dec,Returning_Visitor,TRUE,FALSE
12,3,40,2257.924152,0.016571429,0.019758242,10.0674357,0,Dec,Returning_Visitor,FALSE,FALSE
1,0,50,1861.403509,0,0.010333333,52.03463312,0,Dec,Returning_Visitor,FALSE,TRUE
8,0,26,1417.7952383,0,0.014942529,11.9331881,0,Dec,New_Visitor,TRUE,FALSE
3,0,35,553.2916667,0,0.021621622,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,11,194.5,0.036363636,0.045454545,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,31,1297.464286,0,0.018010753,0,0,Nov,Returning_Visitor,TRUE,FALSE
9,0,40,995.0924603999999,0,0.015259259,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,1,38,2378.729167,0.015384615,0.030433925,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,8,391.25,0,0.0125,0,0,Nov,Returning_Visitor,TRUE,FALSE
3,0,2,80,0,0.05,0,0,Nov,New_Visitor,FALSE,FALSE
6,0,7,186.5,0.0125,0.0625,0,0,Nov,Returning_Visitor,FALSE,FALSE
1,0,13,422.4375,0,0.005128205,60.26309658,0,Dec,New_Visitor,FALSE,TRUE
0,0,2,8,0,0.1,0,0,Dec,New_Visitor,TRUE,FALSE
0,0,6,33,0.033333333,0.1,0,0,Nov,Returning_Visitor,FALSE,FALSE
5,1,401,14723.86201,0.006633907,0.020148947,3.546315545,0,Nov,Returning_Visitor,FALSE,TRUE
6,4,131,5729.71346843,0.01294547,0.035488294,3.61382908,0,Nov,Returning_Visitor,FALSE,FALSE
2,6,8,319.58333327,0.013333333,0.045238095,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,51,1655.358333,0,0.013071895,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,91,3511.833059,0.002247191,0.007151775,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,12,405.1,0.05,0.055555556,0,0,Nov,Returning_Visitor,FALSE,FALSE
2,4,57,1556.840278,0.015384615,0.027094017,14.15437174,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,4,103.5,0,0.05,0,0,Nov,Returning_Visitor,FALSE,FALSE
1,0,108,2372.4,0,0.003773585,0,0,Dec,New_Visitor,TRUE,FALSE
2,0,162,8622.294979,0.005075446,0.012349829,1.469693253,0,Dec,Returning_Visitor,FALSE,FALSE
3,3,26,732.2792208,0.006451613,0.032319508,0,0,Nov,Returning_Visitor,FALSE,TRUE
0,1,36,671.425,0.005405405,0.016216216,0,0,Dec,Returning_Visitor,FALSE,FALSE
7,6,155,4566.352734,0.005373737,0.012004543,112.6661365,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,4,87.875,0,0.026666667,0,0,Nov,Returning_Visitor,TRUE,TRUE
0,0,27,427.8166667,0,0.017283951,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,6,192.0833333,0.044444444,0.035555556,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,2,0,0.2,0.2,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,1,46,2183.8875,0,0.010638298,0,0,Nov,Returning_Visitor,FALSE,TRUE
13,2,171,6294.346374199999,0.009401851,0.016398799,12.09622118,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,47,3650.316667,0,0.003333333,97.19657367,0,Nov,Returning_Visitor,FALSE,TRUE
5,1,177,4785.27062929,0.002247191,0.010759765,9.419346491,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,3,120.5,0,0.066666667,0,0,Nov,Other,TRUE,FALSE
0,0,98,3986.789646,0.006122449,0.027110844,0,0,Dec,Returning_Visitor,FALSE,FALSE
10,0,20,837.7916667,0,0.007222222,0,0,Nov,Returning_Visitor,FALSE,FALSE
3,0,8,316.75,0,0.02,0,0,Dec,New_Visitor,FALSE,FALSE
0,0,3,119,0,0.066666667,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,7,259,0.028571429,0.057142857,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,48,1900.675,0.008510638,0.009574468,0,0,Nov,Returning_Visitor,TRUE,TRUE
0,0,7,47,0,0.028571429,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,14,549.95,0.014285714,0.028571429,0,0,Dec,Returning_Visitor,TRUE,FALSE
0,3,18,305.1666667,0,0.00952381,0,0,Nov,New_Visitor,FALSE,FALSE
0,0,2,138.5,0,0.1,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,26,556.9166667,0.01025641,0.022435897,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,9,125.25,0,0.033333333,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,13,263,0.015384615,0.044615385,0,0,Nov,Returning_Visitor,TRUE,FALSE
2,0,29,983.4791666899999,0.013978495,0.04659824,7.053335001,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,12,366.5,0,0.016666667,287.9537928,0,Dec,New_Visitor,FALSE,TRUE
0,0,15,535.25,0,0.02,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,57,1091.005876,0.007017544,0.027875244,0,0,Nov,Returning_Visitor,FALSE,FALSE
3,3,20,474.4166667,0.033333333,0.076086957,0,0,Dec,Returning_Visitor,FALSE,FALSE
2,0,42,1759.517857,0,0.012804878,0,0,Nov,Returning_Visitor,FALSE,FALSE
3,2,47,3093.416667,0.022278912,0.044557823,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,17,1731.625,0,0.035294118,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,1,104,0,0.1,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,46,797.8333333,0,0.02384058,0,0,Nov,Returning_Visitor,FALSE,FALSE
2,3,91,2474.13459455,0.002749141,0.012841597,51.27258615,0,Dec,Returning_Visitor,FALSE,FALSE
5,0,131,6474.9102636,0.003562341,0.025012117,7.963976424,0,Nov,Returning_Visitor,TRUE,TRUE
0,0,24,810.5,0,0.017207792,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,1,6,504.5,0,0.057142857,0,0,Nov,Returning_Visitor,TRUE,FALSE
5,0,7,237.25,0.02,0.05,0,0,Dec,New_Visitor,FALSE,FALSE
0,1,39,1177.666667,0.01,0.040833333,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,4,330,11330.85506,0.008042825,0.022913324,0,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,16,107.9291667,0,0.008531746,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,19,661.5,0.031578947,0.052631579,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,15,803.3333333,0,0.038888889,0,0,Dec,Returning_Visitor,FALSE,FALSE
7,0,63,1347.111699,0.011911765,0.02691802,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,10,267.25,0,0.011111111,0,0,Dec,New_Visitor,TRUE,FALSE
15,1,95,4089.070771,0.001960784,0.017745098,0,0,Nov,Returning_Visitor,TRUE,TRUE
0,0,20,1055.333333,0.01,0.009285714,0,0,Nov,Returning_Visitor,FALSE,FALSE
8,3,52,1305.3214286,0,0.005172414,214.3066627,0,Nov,Returning_Visitor,FALSE,TRUE
5,0,10,276.49999997,0,0.018181818,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,12,183.625,0.016666667,0.027777778,0,0,Nov,Returning_Visitor,FALSE,FALSE
1,0,5,106.33333333,0,0.016666667,0,0,Dec,New_Visitor,FALSE,FALSE
7,0,33,1121,0,0.010526316,25.12339065,0,Nov,Returning_Visitor,TRUE,TRUE
5,0,12,1830.4166667,0.003703704,0.026851852,63.1498595,0,Dec,Returning_Visitor,FALSE,FALSE
1,0,5,256.5,0.028571429,0.057142857,64.95645099,0,Dec,Returning_Visitor,FALSE,TRUE
4,0,21,847,0,0.004347826,0,0,Nov,New_Visitor,FALSE,FALSE
3,1,286,10057.349817,0.004181185,0.015495489,0,0,Nov,Returning_Visitor,FALSE,TRUE
1,0,21,721.125,0.01,0.018333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
15,0,32,1086.1388888,0.024738676,0.04411104,0,0,Nov,Returning_Visitor,FALSE,FALSE
3,0,34,843.6363636,0,5.05051e-4,0,0,Dec,Returning_Visitor,TRUE,FALSE
3,0,58,2589.7619050000003,0.00862069,0.035172414,0,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,48,1361.63442,0.010204082,0.01728863,14.5218625,0,Dec,Returning_Visitor,FALSE,FALSE
1,0,11,728,0,0.036363636,0,0,Nov,Returning_Visitor,FALSE,FALSE
2,0,10,805.6,0,0.02,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,26,2107.258333,0.005128205,0.035897436,0,0,Dec,Returning_Visitor,TRUE,FALSE
5,0,128,6541.91373333,0.003307888,0.012517824,3.83397413,0,Nov,Returning_Visitor,TRUE,FALSE
4,0,43,724.54563497,0.004761905,0.012581699,0,0,Nov,Returning_Visitor,FALSE,FALSE
2,0,49,1568.916667,0.016,0.041333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,3,74,3165.865207,0.015789474,0.022261905,0,0,Nov,Returning_Visitor,FALSE,FALSE
5,0,6,153.8333333,0,0.02,0,0,Dec,New_Visitor,TRUE,FALSE
0,0,18,327.65,0.011111111,0.044444444,0,0,Nov,Returning_Visitor,FALSE,FALSE
1,0,20,312.6666667,0,0.001428571,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,10,383.5,0,0.022222222,0,0,Nov,New_Visitor,FALSE,FALSE
9,1,25,617.6666667,0,0.007692308,0,0,Dec,New_Visitor,FALSE,FALSE
0,0,8,140.25,0.121428571,0.14375,0,0,Dec,Returning_Visitor,FALSE,FALSE
6,0,16,662.75,0.011111111,0.038888889,16.04403014,0,Dec,Returning_Visitor,FALSE,TRUE
0,0,14,419.375,0.042857143,0.083333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,22,348.5,0.004545455,0.022727273,0,0,Nov,Returning_Visitor,TRUE,TRUE
0,0,3,57.75,0,0.033333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
10,2,106,4296.772023699999,0.001754386,0.012573099,0.850509525,0,Nov,Returning_Visitor,FALSE,TRUE
5,0,65,1314.83614733,0.004545455,0.021632395,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,41,2997.083333,0.004878049,0.021138211,36.8670177,0,Dec,Returning_Visitor,TRUE,FALSE
1,0,32,1493.958333,0,0.020967742,0,0,Nov,Returning_Visitor,TRUE,FALSE
18,3,247,10743.13816,0.011229304,0.029681426,0,0,Nov,Returning_Visitor,FALSE,FALSE
4,0,9,239,0,0.017222222,0,0,Dec,New_Visitor,FALSE,FALSE
0,0,2,697.5,0,0.1,0,0,Dec,Returning_Visitor,FALSE,FALSE
2,6,14,1176.52380953,6.06061e-4,0.043661654,0,0,Nov,Returning_Visitor,TRUE,FALSE
6,0,122,3691.562904,0.01312,0.016953816,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,5,47,0,0.04,0,0,Nov,Returning_Visitor,FALSE,FALSE
1,0,161,3766.447588,0.001666667,0.012346041,0,0,Nov,Returning_Visitor,FALSE,TRUE
0,1,65,2879.400427,0.003125,0.011346726,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,14,1277.741667,0,0.035714286,0,0,Nov,Returning_Visitor,FALSE,FALSE
2,0,77,1118.47381,0.002531646,0.012466437,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,3,75,0.066666667,0.133333333,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,7,162,6758.8922483,0.004790419,0.019256933,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,2,29.5,0,0.1,0,0,Nov,Returning_Visitor,FALSE,FALSE
6,0,13,161.125,0.047058824,0.053333333,0,0,Nov,Returning_Visitor,TRUE,FALSE
7,1,107,6935.5881494,0.010353866,0.031510604,5.391767492,0,Nov,Returning_Visitor,FALSE,TRUE
1,0,79,1636.714286,0.002597403,0.007748918,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,2,299.5,0,0.05,0,0,Nov,New_Visitor,FALSE,FALSE
9,3,167,8603.231771,0.006940472,0.021347061,2.907879344,0,Nov,Returning_Visitor,FALSE,TRUE
3,0,14,489.43333329999996,0,0.021428571,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,6,90.16666667,0.033333333,0.066666667,0,0,Nov,Returning_Visitor,TRUE,FALSE
2,0,50,2496.196429,0,0.013301282,0,0,Nov,New_Visitor,FALSE,FALSE
5,0,22,1556,0.034782609,0.048447205,0,0,Nov,Returning_Visitor,FALSE,FALSE
5,0,57,1493.909324,0.005263158,0.018891527,13.55041394,0,Nov,Returning_Visitor,FALSE,TRUE
1,0,40,1508.158333,0,0.031153846,0,0,Nov,Returning_Visitor,TRUE,FALSE
3,0,56,5604.170833,0.007118644,0.022668819,0,0,Nov,Returning_Visitor,FALSE,FALSE
2,0,89,1979.496646,0.003863636,0.01808048,0,0,Dec,Returning_Visitor,FALSE,FALSE
1,1,55,3518.458333,0.005660377,0.032620545,0,0,Dec,Returning_Visitor,TRUE,FALSE
0,0,1,0,0.2,0.2,0,0,Nov,Returning_Visitor,TRUE,FALSE
16,2,42,1258.543956,0,0.011568627,31.63684138,0,Nov,Returning_Visitor,FALSE,TRUE
1,0,31,1268.9,0,0.009111111,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,4,98.25,0,0.025,0,0,Nov,Returning_Visitor,FALSE,FALSE
3,1,58,1516.71250033,0.011111111,0.015396825,0,0,Nov,Returning_Visitor,TRUE,FALSE
3,0,2,72,0,0.04,0,0,Nov,New_Visitor,FALSE,FALSE
0,0,11,782.5,0,0.01,0,0,Dec,New_Visitor,FALSE,FALSE
3,0,31,833.5833333,0.005714286,0.023809524,0,0,Dec,Returning_Visitor,FALSE,FALSE
5,3,10,643.9583333,0,0.024509804,0,0,Nov,Returning_Visitor,FALSE,FALSE
2,0,44,1440.178571,0.008695652,0.026086957,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,5,124,0,0.06,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,2,0,0.2,0.2,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,3,0,56,0,0.033333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Dec,Returning_Visitor,FALSE,FALSE
7,3,111,3316.970833,0.003448276,0.014655172,2.613062787,0,Dec,Returning_Visitor,TRUE,TRUE
4,0,6,812,0,0.0125,0,0,Dec,New_Visitor,FALSE,FALSE
15,3,147,3291.7783463,0.003797468,0.016656739,18.1270044,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,10,411.9166667,0,0.036190476,0,0,Dec,Returning_Visitor,FALSE,TRUE
0,1,13,268.75,0.007692308,0.038461538,13.43133991,0,Dec,Returning_Visitor,FALSE,FALSE
0,0,1,0,0.2,0.2,0,0,Nov,New_Visitor,TRUE,FALSE
0,0,12,363,0.016666667,0.047222222,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,5,126.0833333,0.04,0.053333333,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,15,489.7083333,0,0.003846154,0,0,Dec,New_Visitor,FALSE,FALSE
0,0,3,0,0.2,0.2,0,0,Dec,Returning_Visitor,FALSE,FALSE
0,1,43,1978.107143,0,0.025,0,0,Nov,Returning_Visitor,TRUE,FALSE
0,0,4,54,0,0.066666667,0,0,Dec,Returning_Visitor,TRUE,FALSE
1,0,6,359.75000003,0,0.023809524,0,0,Dec,New_Visitor,FALSE,FALSE
2,2,39,2498.861111,0.028354978,0.057999382,5.291989149,0,Nov,Returning_Visitor,TRUE,FALSE
1,1,18,2304.836111,0,0.017160494,0,0,Nov,Returning_Visitor,FALSE,FALSE
1,2,12,518.5,0.00625,0.022916667,0,0,Nov,New_Visitor,FALSE,FALSE
3,0,61,1725.988095,0.008064516,0.025778523,0,0,Nov,Returning_Visitor,FALSE,FALSE
0,0,17,569.75,0.029411765,0.054621849,0,0,Dec,Returning_Visitor,FALSE,FALSE
1,0,93,3440.625,0,0.015104167,0,0,Nov,Returning_Visitor,FALSE,TRUE
0,1,357,8903.536841,0.001685393,0.007310889,9.964255807,0,Nov,Returning_Visitor,FALSE,TRUE
0,0,8,93,0,0.05,0,0,Dec,Returning_Visitor,FALSE,FALSE
1,0,23,440.5833333,0.025,0.036666667,0,0,Dec,Returning_Visitor,TRUE,FALSE
0,0,3,19.25,0,0.066666667,0,0,Nov,Returning_Visitor,TRUE,FALSE
